DATE,SCORE,SUBJECT,REVIEW,REVIEW_en 
24 de agosto de 2019,50,Excelente opção para comemorações,Já conhecíamos o restaurante e as boas opções de pratos. Esse mês fizemos uma festa em comemoração ao aniversário do nosso filho. Excelente experiência. Tudo transcorreu muito bem. Comida muito boa. E o atendimento do Felipe Brito foi muito bom,We already knew the restaurant and the good options of dishes. This month we had a party to celebrate our son's birthday. Excellent experience. Everything went very well. Very good food. And Felipe Brito's service was very good
24 de agosto de 2019,50,Ótimo atendimento e comida,"Ótima comida, atendimento excelente e ambiente muito agradável. Parada obrigatória ao visitar Fortaleza.","Great food, excellent service and very pleasant atmosphere. Mandatory stop when visiting Fortaleza."
24 de agosto de 2019,50,Amei,"Super recomendo. Pedi dois pratos e fiquei surpresa com a quantidade. É muito bem servido, muito mesmo. Pedi o camarão de Olinda e o camarão Tamaraca. São maravilhosos e com bastante camarão. O atendimento é excelente.","I highly recommend. I ordered two dishes and was surprised by the amount. It is very well served, really. I ordered the shrimp from Olinda and the shrimp Tamaraca. They are wonderful and with lots of shrimp. The service is excellent."
23 de agosto de 2019,50,Perfeito como sempre,"Fomos atendidos por Clenilton, rapaz bastante atencioso e certamente de bom gosto musical (tava cantando as músicas aqui do rapaz do cover). A comida é maravilhosa e os drinks são sensacionais. OBS: Os pratos são muito bem servidos. Chamem seus amigos.","We were attended by Clenilton, a very attentive guy and certainly with good taste in music (I was singing the songs here by the guy on the cover). The food is wonderful and the drinks are sensational. NOTE: The dishes are very well served. Call your friends."
22 de agosto de 2019,50,Almoço,"Lugar com excelente comida, ambiente agradabilíssimo e atendimento de primeira , fui muito bem atendida pelos funcionários Auristenio e Denis .","Place with excellent food, pleasant atmosphere and first class service, I was very well attended by the staff Auristenio and Denis."
21 de agosto de 2019,50,Jantar na primeira noite em Fortaleza,"Excelente, escolhi um prato, com a ajuda do Isaías e sem saber foi um daqueles que você não vai esquecer.","Excellent, I chose a dish, with the help of Isaías and without knowing it was one of those you will not forget."
21 de agosto de 2019,50,Jantar,"Ótimo atendimento de Bruno, muito prestativo e atencioso, nossa família adorou, fora o prazer de ir na casa que iniciou todo o sucesso. Somos de SP e há estivemos no restaurante da JK","Great service from Bruno, very helpful and attentive, our family loved it, apart from the pleasure of going to the house that started all the success. We are from SP and we were at JK's restaurant"
21 de agosto de 2019,50,Coco bambu,Estive em duas unidades o mesmo excelente atendimento a refeição estava divina os cokteis e entrada do happy ótimos,I've been to two units the same excellent service the meal was divine the cocktails and happy starters were great
21 de agosto de 2019,40,Almoço de relacionamento,Atendimento muito bom (Daniel) Ambiente um pouco barulhento mas Bonito O prato poderia estar mais quente,Very good service (Daniel) Atmosphere a little noisy but Beautiful The dish could have been hotter
21 de agosto de 2019,50,Negócio e comemoração,Prato camarão internacional - perfeito Daniel - atendimento impecável Ambiente agradável com música ao vivo,International shrimp dish - perfect Daniel - impeccable service Pleasant atmosphere with live music
21 de agosto de 2019,50,Almoço,"Camarão Internacional maravilhoso, atendido do garçom Daniel impecável, ambiente super agradável e confortável.","Wonderful International Shrimp, served by the impeccable waiter Daniel, super pleasant and comfortable atmosphere."
21 de agosto de 2019,50,É sempre bom!,Adoramos sempre. Tanto na janta quanto no almoço sempre gostamos. Preço justo pela qualidade e quantidade de comida.,We always love. Both for dinner and lunch we always like it. Fair price for the quality and quantity of food.
21 de agosto de 2019,50,Camarão Itamaracá,Atendimento excelente e comida também... Garçom Daniel atendeu muito bem ! Ambiente maravilhoso e uma boa música .,Excellent service and food too... Waiter Daniel served very well! Wonderful atmosphere and good music.
20 de agosto de 2019,50,Ótima comida,"Um lugar super aconchegante para comer muito bem, localizado perto da praia dos Meireles, a noite fica sensacional fechando nesse belo restaurante","A super cozy place to eat very well, located close to Meireles beach, the night is sensational closing in this beautiful restaurant"
20 de agosto de 2019,50,Atendimento excelente e boa comida,"A comida do Coco Bambu, como sempre, uma delícia! Agora o atendimento, superou as expectativas. Mesmo com a casa cheia o Felipe Brito foi atencioso, nos passou as melhores indicações e foi muito simpático! Quando voltar a Fortaleza, com certeza voltaremos para um jantar animado!","Coco Bambu's food, as always, is delicious! Now the service has exceeded expectations. Even with a full house, Felipe Brito was attentive, gave us the best directions and was very friendly! When we return to Fortaleza, we will definitely come back for a lively dinner!"
20 de agosto de 2019,50,Almoco com amigos,"Um ambiente super agradável, uma comida espetacular, atendimento vip fomos atendidos pelo garçom Daniel parabéns a todos da equipe nota 10000000","A super pleasant atmosphere, spectacular food, vip service we were served by the waiter Daniel congratulations to all of the team note 10000000"
20 de agosto de 2019,50,Aniversário,"Maravilhoso, fomos atendidas como duas princesas, foi aniversário da minha amiga e eles nos presentearam com uma sobremesa perfeita, além da surpresa. Garçons: Isaias e Claudemir","Wonderful, we were treated like two princesses, it was my friend's birthday and they presented us with a perfect dessert, in addition to the surprise. Waiters: Isaias and Claudemir"
20 de agosto de 2019,50,Almoço de aniversário,"Atendimento impecável, fui tratada como uma princesa e ainda me fizeram uma surpresa com uma sobremesa maravilhosa no final do almoço. Os garçons que nos atenderam foram: Isaías e Claudemir, os dois muito atenciosos.","Impeccable service, I was treated like a princess and they even surprised me with a wonderful dessert at the end of lunch. The waiters who served us were: Isaías and Claudemir, both very attentive."
19 de agosto de 2019,50,Almoço,Ótimo serviço. Comida muito boa. Cerveja gelada. Música agradável. Bem localizado. Ambiente bonito. Infelizmente o parquinho não estava funcionando,Great service. Very good food. Cold beer. Nice music. Well located. Beautiful environment. Unfortunately the playground was not working
18 de agosto de 2019,50,Visita,Atwndimento do garcon Anderson foi excelente fora o lugar ambiente muito bom ... voltarei sem dúvida,Atwndimento of the waiter Anderson was excellent outside the place very good atmosphere ... I will come back without a doubt
18 de agosto de 2019,50,Excelente,"Ambiente agradável. A música ao vivo, voz e violão, estava maravilhosa. A comida e o atendimento foram perfeitos.","Pleasant environment. The live music, voice and guitar, was wonderful. The food and service were perfect."
18 de agosto de 2019,50,CB Meireles,"Excelente ambiente, melhor ainda o atendimento do garçom Isaias! Cardápio bem variado, ótima opção de bebidas e comidas.","Great atmosphere, even better service from the waiter Isaias! Very varied menu, great choice of drinks and food."
18 de agosto de 2019,50,Recomendo,Ótimo local fomos atendidos pelo garçom Claudemir. Em visita a Fortaleza recomendo degustar o cardápio de frutos do mar,"Great place we were served by the waiter Claudemir. When visiting Fortaleza, I recommend tasting the seafood menu"
16 de agosto de 2019,50,Muito bom!,"Comida excelente, local agradável, ótimos garçons. Comam o camarão internacional, é maravilhoso. Restaurante de alto padrão!","Great food, nice place, great waiters. Eat the international shrimp, it's wonderful. Upscale restaurant!"
16 de agosto de 2019,30,promoção,"Aqueles pratos por R$ 69,90 não compensa, é um prato bem feito, mas só vem arroz, não compensa. Compensa outro prato mais caro.","Those dishes for R$ 69.90 are not worth it, it's a well-made dish, but it only comes with rice, it's not worth it. Makes up for another more expensive dish."
16 de agosto de 2019,50,Almoço romântico,Tudo perfeito ! Comida excelente e atendimento do Sr Mariano cordial e muito prestativo . Cerveja do coco bambu muito gostosa.,Everything perfect ! Excellent food and service from Mr Mariano cordial and very helpful. Bamboo coconut beer very tasty.
15 de agosto de 2019,50,Almoço em família,Excelente atendimento e comida de ótima qualidade.... Fui muito bem atendida pelo Garçom Glauber....,Excellent service and great quality food.... I was very well attended by Waiter Glauber....
14 de agosto de 2019,50,Excelência!,"A comida e excelente, mas o atendimento do Sr. Isaías foi a grande surpresa! Excelente! Parabéns!!!!","The food is excellent, but Mr. Isaiah was the big surprise! Great! Congratulations!!!!"
14 de agosto de 2019,50,Ótimo atendimento,Destaque para o Garçom Izaías da Unidade Varjota. Atencioso e muito observador. Antecipa-se às necessidades do cliente.,Highlight for Waiter Izaías from the Varjota Unit. Attentive and very observant. Anticipates customer needs.
14 de agosto de 2019,50,Ótimo ambiente,Pratos excelentes. Cardápio bem diversificado e ótimo atendimento. Comida e preços bem acessíveis Garçom: Isaías,Excellent dishes. Very diverse menu and great service. Very affordable food and prices Waiter: Isaías
13 de agosto de 2019,50,Atendimento muito bom,"Comemos uma salada muito saborosa e bem servida. Atendimento excelente do garçon Bruno, super atencioso e educado.","We ate a very tasty and well served salad. Excellent service from the waiter Bruno, super attentive and polite."
13 de agosto de 2019,50,Ambiente excelente.,"Local bem reservado, ambiente agradável, bom atendimento, comida ótima, música ao vivo e tudo mais..","Well reserved place, nice atmosphere, good service, great food, live music and everything.."
12 de agosto de 2019,50,Comida perfeita,"Toda a rede Coco Bambu são ótimas, a brinquedoteca é enorme e tem varias opções no cardápio. O atendimento excelente, garçons sempre simpáticos e atenciosos. Se tiver em uma turma grande, vale a pena fazer a reserva.","The entire Coco Bambu chain is great, the toy library is huge and has several options on the menu. Excellent service, always friendly and attentive waiters. If you are in a large group, it is worth making a reservation."
10 de agosto de 2019,40,Almoço,"Ambiente bacana, atendimento muito bom! Só sentimos falta do escondidinho de carangueijo que estava em falta!","Nice atmosphere, very good service! We just miss the missing crab escondidinho!"
10 de agosto de 2019,50,Almoço,"Bons e variados pratos, excelente atendimento Garçom Júlio César Ambiente aconchegante e familiar. Boa musica","Good and varied dishes, excellent service Waiter Júlio César Cozy and familiar atmosphere. Good music"
10 de agosto de 2019,50,Almoço,"Excelente atendimento do garçom Daniel. Pedimos a tilápio a pescador. Prato simple, mas muito saboroso.","Excellent service from waiter Daniel. We ordered fisherman tilapia. Simple dish, but very tasty."
9 de agosto de 2019,50,Excelente sempre!,"Sempre muito bom vir nesse restaurante, e o atendimento foi o diferencial dessa vez. O Dennis nos atendeu com muito carinho e atenção.","Always great to come to this restaurant, and the service was the differential this time. Dennis served us with great care and attention."
7 de agosto de 2019,50,Aniversário,"excelente atendimento do sr Isaías Garçom, ambiente perfeito, cpm toda estrutura completa para casais efamilia! !","excellent service from Mr Isaías Waiter, perfect atmosphere, cpm all complete structure for couples and family! !"
7 de agosto de 2019,40,Almoco em familia no Coco Bambu,"Pedimos vários pratos. Camarão, peixe e carne de sol. Todos muito bons. Achei caro o preço das bebidas, em especial o da água mineral, em relação as demais","We ordered several dishes. Shrimp, fish and dried meat. All very good. I found the price of drinks, especially mineral water, expensive compared to the others."
7 de agosto de 2019,40,sempre bom!,"Excelente! forte eh o padrao das comidas, sempre excelentes, alem do seevico e ambiente. Eh a opcao pra nao errar!!","Great! strong is the standard of food, always excellent, in addition to the service and atmosphere. It's the option not to miss!!"
6 de agosto de 2019,50,Excelente,"Coco bambu nunca decepciona, cerveja sempre vem geladíssima e comida muuuito boa. Atendimento dos garçons é excelente","Coco Bamboo never disappoints, beer is always cold and the food is soooo good. Waiter service is excellent"
6 de agosto de 2019,50,Jantar,"Local agradável, atendimento do Evandro excelente e comida muito boa :) Além disso, a música é muito boa Voltaremos com certeza..","Nice place, excellent service from Evandro and very good food :) Also, the music is very good We will come back for sure.."
6 de agosto de 2019,50,Côco Bambu Meireles é ótimo!!,É o melhor dos 3 restaurantes . Comida boa. Happy hour das 17h às 20h. Otimo para comemorar aniversários!!,It is the best of the 3 restaurants. Nice food. Happy hour from 5pm to 8pm. Great for celebrating birthdays!!
6 de agosto de 2019,50,Comida gostosa,Comida farta e de alto padrão.Ambientes variados com excelente atendimento.Camarão e lagosta de primeira.Vale a pena experimentar.,"Delicious, high-quality food. Varied environments with excellent service. First-class shrimp and lobster. It's worth a try."
6 de agosto de 2019,50,Excelente restaurante mas preços um pouco elevados!,"Restaurante com comida e pizzas excelentes! Lugar agradável e climatizado. Preços um pouco elevados, cobra couver artístico e 10% de taxa de serviço. Considero a comida da sede do Meireles superior aos demais Côco Bambu.","Restaurant with excellent food and pizzas! Nice and air conditioned place. Prices a little high, charge artistic cover and 10% service charge. I consider the food at Meireles' headquarters superior to the other Côco Bambu."
6 de agosto de 2019,50,Ambiente aconchegante e comida excelente!TOP 💯!,Excelente! Requinte; bom gosto; profissionais capacitados; comida refinada; pratos muito bem decorados; ambiente muito acolhedor; decoração regional belíssima.,Great! Refinement; good taste; capable professionals; refined food; beautifully decorated dishes; very welcoming environment; beautiful regional decor.
6 de agosto de 2019,50,Dispensa comentários! Ótimo estabelecimento,"Ambiente agradável, comida gostosa, preço justo, bom para todos os gostos! Coco bambu dispensa comentários","Nice atmosphere, delicious food, fair price, good for all tastes! Bamboo coconut needs no comments"
6 de agosto de 2019,40,Local muito bom para uma boa refeição com segurança e conforto.,Refeições variadas e com bastante sabor e qualidade. Local fica perto da orla matítima e de fácil acesso e com segurança.,Varied meals with plenty of flavor and quality. Location is close to the morning edge and easily accessible and safely.
6 de agosto de 2019,50,Bom demais,Dispensa comentários. O nome coco bambu fala por si só. Comida farta e excelente. Frutos do mar são demais,No comments. The name coconut bamboo speaks for itself. Delicious and excellent food. Seafood is too much
4 de agosto de 2019,50,Excelente local,"Clima moderno e descontraído, ambiente para você aproveitar mais! Excelente atendimento! Valores de médios a altos! Variedade no cardápio de comidas e bebidas!","Modern and relaxed atmosphere, environment for you to enjoy more! Excellent service! Medium to high values! Variety on the food and drink menu!"
3 de agosto de 2019,50,Almoço,"Carne de sol sertaneja, muito gosto e serve muito bem 3 pessoas Garçom izaias, muito educado otimo atendimento","Sertanejo sun meat, very tasteful and serves very well 3 people Waiter izaias, very polite great service"
3 de agosto de 2019,50,Almoço com amigos e Família,"Bom atendimento pelo garçom Isaías, comida de qualidade e muito gostosa a carne do Sol sertaneja, ambiente super agradável.","Good service by the waiter Isaías, quality food and very delicious country meat, a super pleasant atmosphere."
3 de agosto de 2019,50,Almoço,Atendimento espetacular e comida deliciosa. Garçom que nos atendeu foi o Jeffersson. Ambiente maravilhoso,Spectacular service and delicious food. Waiter who served us was Jeffersson. wonderful environment
1 de agosto de 2019,50,Almoço com amigas,O Coco Bambu sempre no mesmo padrão de atendimento e sabor inigualável! Super recomendo! A cocada de forno é sensacional! Fomos atendidos pelo garçom Daniel!!,Coco Bambu always in the same standard of service and unparalleled flavor! I highly recommend! The oven cocada is amazing! We were served by the waiter Daniel!!
31 de julho de 2019,50,Atendimento,"Estou semanalmente indo ao Coco Bambu Meireles, mesmo morando vizinho ao Coco bambu da Av Beira Mar, só por conta do atendimento, desde o garcon (Bruno) até o barman Rene... Atendimento excelente!","I'm going to Coco Bambu Meireles weekly, even though I live next to Coco Bambu on Av Beira Mar, just because of the service, from the waiter (Bruno) to the bartender Rene... Excellent service!"
31 de julho de 2019,50,Familia,"Muito bom, ambiente, serviços e o prato atendeu as minhas expectativas. Eu recomendo. Foi bom ir com a família.","Very good, atmosphere, service and the dish met my expectations. I recommend. It was nice to go with the family."
29 de julho de 2019,50,Ótimo ambiente,"Ótimo atendimento do garçom Auristenio, ambiente agradável e comida super deliciosa. Recomendo sempre.","Great service from the waiter Auristenio, pleasant atmosphere and super delicious food. I always recommend."
28 de julho de 2019,50,Almoço maravilhoso,"Reencontro super agradável com os amigos, fomos atendidos pelo Wemerson, simpático e muito atencioso. Refeição maravilhosa, ambiente agradável 💖💖","Super nice reunion with friends, we were attended by Wemerson, friendly and very attentive. Wonderful meal, nice atmosphere 💖💖"
26 de julho de 2019,50,Almoço,"Comida de ótima qualidade, atendimento sensacional com Sr. Isaías. O prato excelente, lugar muito confortável.","Great quality food, amazing service with Mr. Isaiah. The excellent dish, very comfortable place."
25 de julho de 2019,50,Maravilhoso,Atendimento excelente. Comida e drinks maravilhosos. Super recomendo. Tem parquinho para as crianças.,Excelent reception. Wonderful food and drinks. I highly recommend. There is a playground for children.
25 de julho de 2019,50,Almoço,"Excelente atendimento: ISAIAS Comida rápida, bem servida, música boa, atendimento rápido. Preços e promoções acessíveis!","Excellent service: ISAIAS Fast food, well served, good music, fast service. Affordable prices and promotions!"
24 de julho de 2019,50,Carne de sol muito boa!,"O local é bem agradável, com um som ambiente bem legal. Atendentes atenciosos e a comida estava excelente. Recomendo a todos.","The place is very nice, with a very nice ambient sound. Attentive staff and the food was excellent. I recommend it to everyone."
24 de julho de 2019,50,ESPETÁCULO!,"Melhor restaurante de Fortaleza. Boa comida, bom preço, ótimo atendimento e música ao vivo muito boa, com bons cantores que cantam suavemente, deixando o clima bem agradável e que dê para conversar. Fomos duas vezes em menos de 3 dias. Recomendo!!! 👍🏾","Best restaurant in Fortaleza. Good food, good price, great service and very good live music, with good singers who sing softly, leaving the atmosphere very pleasant and allowing for conversation. We went twice in less than 3 days. I recommend!!! 👍🏾"
24 de julho de 2019,50,Almoco,"Maravilhoso, espaco família com musica ao vivo Garçon Daniel rapido, atencioso Espaco agradável, confortável....","Wonderful, family space with live music Garçon Daniel fast, attentive Pleasant, comfortable space...."
23 de julho de 2019,50,Jantar com Minha Família,"Fomos atendidos pelo excelente Felipe Brito. Dificilmente faço avaliações diretas, mas esse rapaz se superou! Conhece o cardápio como ninguém e a gentileza é a cereja do bolo! Parabéns equipe do Coco bambu. Vocês estão bem servidos de garçons 👏🏻","We were served by the excellent Felipe Brito. I rarely do direct reviews, but this guy outdid himself! You know the menu like no one else and kindness is the icing on the cake! Congratulations Coco Bamboo team. You are well served by waiters 👏🏻"
23 de julho de 2019,50,Almoço aniversário filha,Restaurante muito bom. Excelente camarão tropical. Música ao vivo de boa qualidade. Wemerson nos atendeu muito bem.,Very good restaurant. Excellent tropical shrimp. Good quality live music. Wemerson served us very well.
23 de julho de 2019,50,muito bom,Wenderson atendeu muito bem! Comida deliciosa e ambiente muito agradável. Voltaria novamente em outras comemoraçoes,Wenderson did a great job! Delicious food and very pleasant atmosphere. Would go back again for other celebrations
23 de julho de 2019,50,Almoço de comemoração,Atendimento cheio de atenção. Comida espetacular. Ambiente agradabilíssimo acompanhado de uma voz e de músicas substanciais. O garçom foi o Wemersom e eu só agradeço pela gentileza!,Service full of attention. Spectacular food. Pleasant atmosphere accompanied by a substantial voice and music. The waiter was Wemersom and I just thank you for your kindness!
20 de julho de 2019,50,Melhor garçom da vida: Bandeira,"Ótima comida. Mas o atendimento dessa vez foi o grande destaque, graças ao garçom Bandeira. Ótimo atendimento mesmo, nunca percam esse garçom, pq ele é demais.","Great food. But the service this time was the highlight, thanks to the waiter Bandeira. Great service, never miss this waiter, because he is awesome."
20 de julho de 2019,50,Almoço,"Atendimento receptivo, ambiente maravilhoso,os garçons Mariano e Abraão excelente e o metre Paulinho bom.","Receptive service, wonderful atmosphere, the waiters Mariano and Abraão excellent and the metro Paulinho good."
19 de julho de 2019,50,Comida muito boa e atendimento excelente,"Atendimento extremamente rápido , garçom Daniel muito simpático e atencioso o que juntando com uma comida de excelente qualidade e sabor regado ao som de uma boa música ao vivo formam uma combinação perfeita.","Extremely fast service, waiter Daniel very friendly and attentive, which together with excellent quality food and flavor washed down with good live music form a perfect combination."
17 de julho de 2019,50,Almoço,Excelente atendimento feito pelo Felipe Brito. Ambiente acolhedor. Tem Brinquedoteca para as crianças. Estacionamento grátis para clientes no horário do almoço. Música ao vivo. Ótima experiência!,Excellent service provided by Felipe Brito. Cozy environment. There is a toy library for children. Free parking for customers at lunch time. Live music. Great experience!
17 de julho de 2019,50,Almoço em família,"Felipe Brito excelente profissional!! Comida excelente e café fantástico, em breve nos veremos novamente...","Felipe Brito excellent professional!! Great food and fantastic coffee, see you again soon..."
16 de julho de 2019,50,Jantar,"Fomos atendidos pelos garçons Sandro e Bandeira. A comida sempre ótima, chegou sem demora. O atendimento foi de primeira qualidade. Minha família ficou encantada com o atendimento, qualidade do cardápio, ambiente agradável etc. Queremos voltar sempre.","We were served by waiters Sandro and Bandeira. The food was always great, arrived quickly. The service was top notch. My family was delighted with the service, quality of the menu, pleasant atmosphere, etc. We always want to come back."
16 de julho de 2019,50,Jantar,"Sandro e bandeira. Atendimento ótimo, música boa e excelente comida!!! Voltarei ao restaurante na próxima visita a Fortaleza!","Sandro and flag. Great service, good music and great food!!! I will return to the restaurant on my next visit to Fortaleza!"
16 de julho de 2019,50,Jantar,"Sandro e Bandeira. Atendimento ótimo, serviço rápido e comida abundante e gostosa para 4 pessoas por preço coerente.","Sandro and Flag. Great service, quick service and abundant and delicious food for 4 people at a consistent price."
16 de julho de 2019,50,Almoço,"A comida estava uma delícia,ambiente aconchegante, ótimo atendimento, tivemos um excelente atendimento dos garçons Bianca e Abraão.","The food was delicious, cozy atmosphere, great service, we had excellent service from waiters Bianca and Abraão."
16 de julho de 2019,50,Ótimo,Ótimo ambiente e atendimento! Comida sensacional e com preços acessíveis.. Recomendo a todos que visitarem fortaleza,Great atmosphere and service! Amazing food and affordable prices.. I recommend it to everyone who visits Fortaleza
16 de julho de 2019,50,Almoço,Ambiente muito confortavel ótimo atendimenyo comida muito bom prato salão climatizato com ótima música,"Very comfortable atmosphere, great service, very good food, air-conditioned lounge with great music"
15 de julho de 2019,50,Jantar com família,Excelente local pra ir com crianças. O parquinho é excelente. Eles adoraram. Comida muito boa e ambiente agradável. Recomendo ....,Excellent place to go with children. The playground is excellent. They loved it. Very good food and pleasant atmosphere. I recommend ....
15 de julho de 2019,50,Turismo,"Sandro e Bianca atendimento perfeito, a comida estava uma delícia. Voltamos por dois dias seguidos pois as crianças amaram o parquinho. Tudo perfeito!","Sandro and Bianca perfect service, the food was delicious. We went back for two days in a row because the kids loved the playground. Everything perfect!"
15 de julho de 2019,50,Despedida de Fortaleza,Sandro e Bianca Garçonete excelente e muito atenciosa Excelente comida tudo no tempo certo e muitas promoções...,Sandro e Bianca Excellent and very attentive waitress Excellent food all on time and lots of promotions...
15 de julho de 2019,50,Restaurante,"Sandro e ocion, atendimento excelente, comida boa, música ao vivo super agradável, ambiente familiar.","Sandro e ocion, excellent service, good food, super nice live music, family atmosphere."
15 de julho de 2019,50,Almoço mais tarde,"Ótimo atendimento do Valmir Abraão e nível excelente dos pratos do cardápio. Recomendo a promoção de Filé com Ervas, que servem vendas pessoas.","Great service from Valmir Abraão and excellent level of dishes on the menu. I recommend the promotion of Filet with Herbs, which serve sales people."
15 de julho de 2019,50,Almoço otimos,Otimo atendimento do Valmir e Abraão Coco bambu sempre excelente! Pedimos o file e como sempre estava melhor que nossa expectativa,"Great service from Valmir and Abraão Coco Bamboo, always excellent! We ordered the file and as always it was better than our expectation."
15 de julho de 2019,50,Almoço,"Comida e atendimento excelentes! Ambiente agradável, todos atenciosos e receptivos! Recomento muito.","Excellent food and service! Pleasant atmosphere, everyone attentive and receptive! I highly recommend."
15 de julho de 2019,50,Aniversário,"Muito bom atendimento pela garçonete Maria Abrão, prato fillet parmegiana estava delicioso, ambiente agradável com música suave.","Very good service by the waitress Maria Abrão, fillet parmigiana dish was delicious, pleasant atmosphere with soft music."
15 de julho de 2019,50,Almoço,"10 Valmir e Abraão, prato bom. Ambiente excelente comida muita boa. Um excelente atendimento! Pra mim tudo muito bom, como de costume adoro vir ao vivo bambu.","10 Valmir and Abraham, good dish. Great atmosphere, very good food. An excellent service! For me everything is very good, as usual I love to come live bamboo."
15 de julho de 2019,50,Almoco,Ótimo a comida e a promoção Valmir e Abraão Prato camarão boa viagem Ambiente ótimo Bom atendimento dos garçons,Great food and promotion Valmir and Abraão Prato shrimp good trip Great atmosphere Good service from the waiters
15 de julho de 2019,50,Aniversário,"10 Lenildo e Abrão Sempre muito bom e delicioso O macarrão Boa viagem e Boa viagem sempre , surpreendente.","10 Lenildo and Abram Always very good and delicious The noodles Boa Viagem and Boa Viagem, surprising."
15 de julho de 2019,50,Almoço,Clemilton Aragão e Abraão excelentes atendimento e comida estava ótimo comida boa atendimento bom música boa,Clemilton Aragão and Abraão excellent service and food was great food good service good music good
15 de julho de 2019,50,Comemorar aniversário,Excelente atendimento e ótima comida Garçom Lenilton e Abrahão local agradável calmo tranqüilo recomendo,Excellent service and great food Waiter Lenilton and Abrahão nice place calm calm I recommend
13 de julho de 2019,50,Jantar,Sandro e Juliano. O espaço em agradável e o prato saboroso e chegou no tempo certo.O atendimento foi excelente.,Sandro and Julian. The space was pleasant and the dish was tasty and arrived on time. The service was excellent.
13 de julho de 2019,50,Jantar,"Fui muito bem atendido pelo Sandro e julianderson,muito rapidos e prestativos no atendimento, super simpáticos","I was very well attended by Sandro and julianderson, very fast and helpful in service, super friendly"
13 de julho de 2019,50,👏👏👏👏👏,"Atendimento excelente do Júlio César e Sandro. Ambiente bem familiar, comida chega rápido! Super indico!","Excellent service from Júlio César and Sandro. Family atmosphere, food arrives fast! Super nominate!"
13 de julho de 2019,50,Almoço,Ótima comida! E atendimento do Jefferson e abraao! Adoramos tudo! Voltaremos com certeza! Sobremesa deliciosa,Great food! And Jefferson's service and hugs! We love everything! We will be back for sure! delicious dessert
13 de julho de 2019,50,Excelente,"Sandro e Selma Atendimento excelente, ambiente agradável e comida muito boa. Indico a visita ao local.","Sandro and Selma Excellent service, pleasant atmosphere and very good food. I recommend visiting the place."
13 de julho de 2019,50,Férias de Julho,"Excelente ambiente, comida excepcional (jus a rede Coco Bambu), chopp trincando, atendimento especial","Excellent atmosphere, exceptional food (just because of the Coco Bambu chain), cracking beer, special service"
13 de julho de 2019,50,Almoço,"Sandro e Francisco excelentes profissionais, ambiente aconchegante música maravilhosa super recomendo.","Sandro and Francisco excellent professionals, cozy atmosphere, wonderful music, I highly recommend."
13 de julho de 2019,50,Almoço especial,"Atendimento excelente do Wemerson e Abraão, saboreamos o camarão internacional que tava uma delícia.","Excellent service from Wemerson and Abraão, we tasted the international shrimp which was delicious."
13 de julho de 2019,50,Almoço,"Excelente atendimento do ivanir e Abraão e comida mto boa, prato pedido carne de sol. Ambiente agradável e acessível","Excellent service from Ivanir and Abraão and very good food, dish ordered sun meat. Pleasant and accessible environment"
13 de julho de 2019,50,Muito bom restaurante,"Ótimo atendimento e comida sem medida. Pratos bem servidos. Ambiente limpo, rústico e bem atraente. Garçons: Francisco e Abraão","Great service and unbeatable food. Dishes well served. Clean, rustic and very attractive environment. Waiters: Francisco and Abraham"
13 de julho de 2019,50,Almoço,Francisco e Abrão atenderam muito bem. O camarão internqcional estava muito bom como sempre. Recomendarei com certeza,Francisco and Abram were very helpful. The international shrimp was very good as always. I will definitely recommend
13 de julho de 2019,50,Almoço,"Ótimo muito bom. Que comida!atendimento, local, tudo incrível ! Sehhor Jesus nesse lugar! Obrigado Coco!","Great very good. What food! service, location, everything amazing! Lord Jesus in this place! Thank you Coco!"
13 de julho de 2019,50,Comemoração,"Ivani Abraão Camarão Olinda, excelente comida, atendimento rápido e diferenciado, ambiente lindo e confortável.","Ivani Abraão Camarão Olinda, excellent food, fast and differentiated service, beautiful and comfortable atmosphere."
11 de julho de 2019,50,JANTAR DE NEGÓCIOS,Fomos muito bem recebidos e ficamos encantados com o atendimento dos funcionários. Principalmente a Helaine. Certamente iremos voltar.,We were very well received and were delighted with the service of the staff. Especially Helaine. We will certainly go back.
10 de julho de 2019,50,Jantar,"Sabino, Sandro e Felipe Brito. Ambiente aconchegante, bom atendimento e uma culinária excelente. Voltarei!","Sabino, Sandro and Felipe Brito. Cozy atmosphere, good service and excellent cuisine. I will be back!"
10 de julho de 2019,50,Jantar,"Atendimento do garçom Felipe Brito perfeito, educado e me indicou dois pratos magnifico parabéns indico muito pode ter certeza que vou voltar","Service from the waiter Felipe Brito perfect, polite and recommended two magnificent dishes congratulations I highly recommend you can be sure I will come back"
10 de julho de 2019,50,Jantar,"Sandro e João Paulo Foi muito agradável, o atendimento perfeito, jantar delicioso, ambiente agradável, acompanhado de uma música maravilhosa, super indico.","Sandro and João Paulo It was very pleasant, the perfect service, delicious dinner, pleasant atmosphere, accompanied by wonderful music, I highly recommend it."
10 de julho de 2019,50,Férias,Muito boa Ótimo atendimento de Sandro e Júlio Cesar Ambiente bom Comida espetacular Som legal Recomendo,Very good Great service from Sandro and Júlio Cesar Good atmosphere Spectacular food Cool sound Recommend
